LOTNO,PERIOD,SPEC,ELEM,SIDE,COND,FRAG,PD,AP,LM,DV,FUSE,BURN,Weathering,Gnawing,MOD,BUTCH
223,E,18,10,1,6,1,99,99,99,99,1,5,7,7,7,3
315,E,16,113,88,5,1,2,99,99,99,3,5,7,3,3,3
320,E,16,126,2,3,1,1,99,99,99,1,5,7,3,3,3
183,E,46,72,2,6,1,6,99,99,99,1,5,7,7,7,3
223,E,44,67,2,7,1,10,99,99,99,88,5,7,7,7,3
312,E,18,90,2,7,1,4,99,99,99,1,5,7,7,7,3
165,E,16,70,88,7,1,4,99,99,99,1,5,7,3,3,3
324,E,18,71,2,7,1,4,99,99,99,1,5,7,7,7,3
223,E,18,71,1,7,1,4,99,99,99,1,5,7,7,7,3
331,E,18,71,2,7,1,7,99,99,99,1,5,7,7,7,3
324,E,18,70,88,7,2,5,99,99,99,3,5,7,7,7,3
184,E,18,113,88,1,1,2,99,99,99,3,5,7,7,7,3
165,E,16,113,1,7,1,6,99,99,99,88,5,7,7,7,3
82,E,16,71,88,7,1,6,99,99,99,88,5,7,7,7,3
205,E,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
199,E,16,146,88,7,2,20,99,99,99,88,5,7,7,7,1
223,E,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
183,E,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
315,E,16,146,88,7,1,10,99,99,99,88,5,7,7,7,3
332,E,18,115,1,7,1,6,99,99,99,88,5,7,7,7,3
333,E,18,115,2,7,1,6,99,99,99,88,5,7,7,7,3
122,E,16,38,88,7,1,99,99,99,99,88,5,7,7,7,3
319,E,18,107,88,7,3,31,99,99,99,2,5,7,7,7,3
316,E,18,107,88,7,3,31,99,99,99,88,5,7,7,7,3
61,E,47,53,99,1,9,99,1,1,1,12,5,7,7,7,3
162,E,47,53,99,1,9,99,1,1,1,12,5,7,7,7,3
220,E,47,54,99,7,9,99,2,3,11,3,5,7,7,7,3
126,E,71,54,99,1,9,99,1,1,1,4,5,7,7,7,3
136,E,16,60,88,7,1,10,99,99,99,88,2,7,7,7,3
83,E,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
320,E,16,60,88,7,1,10,99,99,99,88,3,7,7,7,3
115,E,46,54,3,6,1,99,99,99,1,1,5,7,7,7,2
117,E,49,54,3,4,1,99,99,99,1,3,5,7,7,7,3
305,E,46,54,3,4,1,99,99,99,1,1,5,7,7,7,3
220,E,49,54,3,1,1,99,99,99,1,3,5,7,7,7,3
297,E,49,54,3,3,1,99,99,99,1,3,5,7,7,7,3
309,E,49,54,3,1,1,99,99,99,1,2,5,7,7,7,3
221,E,49,54,3,6,1,99,99,99,2,3,5,7,7,7,3
334,E,49,54,3,6,1,99,99,99,2,1,5,7,7,7,3
313,E,49,54,3,6,1,99,99,99,2,3,5,7,7,7,3
185,E,49,54,3,6,1,99,99,99,2,3,5,7,7,7,3
312,E,49,54,3,7,1,99,99,99,2,3,5,7,7,7,3
72,E,49,54,3,7,1,99,99,99,2,3,5,7,7,7,3
312,E,49,54,3,7,1,99,99,99,2,3,5,7,7,7,3
326,E,49,54,3,4,1,99,99,99,1,1,5,7,7,7,3
205,E,49,54,3,5,1,99,99,99,2,2,5,7,7,7,3
312,E,49,54,3,6,1,99,99,99,2,1,5,7,7,7,3
314,E,49,54,3,3,1,99,99,99,1,2,5,7,7,7,3
314,E,49,54,3,6,1,99,99,99,2,2,5,7,7,7,3
331,E,49,54,3,4,1,99,99,99,1,2,5,7,7,7,3
72,E,49,54,3,3,1,99,99,99,1,3,5,7,7,7,3
312,E,46,52,3,1,1,99,99,99,1,3,5,7,7,7,3
136,E,46,53,3,6,1,99,99,99,2,1,5,7,7,7,3
138,E,46,54,3,6,1,99,99,99,2,3,5,7,7,7,3
314,E,46,54,3,3,1,99,99,99,1,1,5,7,7,7,3
205,E,46,54,3,1,1,99,99,99,1,1,5,7,7,7,3
324,E,46,54,3,3,1,99,99,99,1,1,5,7,7,7,3
69,E,46,54,3,3,1,99,99,99,1,2,5,7,7,7,3
207,E,46,54,3,3,1,99,99,99,1,1,3,7,7,7,3
139,E,46,54,3,4,1,99,99,99,1,2,5,7,7,7,3
315,E,46,54,3,3,1,99,99,99,1,2,5,7,7,7,3
206,E,46,54,3,7,1,99,99,99,2,1,5,7,7,7,3
303,E,49,54,3,4,1,99,99,99,1,1,5,7,7,7,3
183,E,49,53,3,1,1,99,99,99,1,2,5,7,7,7,3
297,E,11,60,88,7,1,10,99,99,99,88,5,7,7,4,2
312,E,11,800,88,7,1,10,99,99,99,88,5,7,7,1,1
208,E,16,60,88,7,1,10,99,99,99,88,1,7,7,7,1
82,E,16,113,88,5,1,12,99,99,99,3,5,7,7,1,3
319,E,18,47,88,7,2,99,99,99,99,1,5,7,7,7,3
114,E,18,107,1,5,1,31,99,99,99,3,5,7,7,7,3
333,E,16,67,88,7,1,6,99,99,99,88,5,7,7,7,3
316,E,18,107,2,4,1,31,99,99,99,1,5,7,7,7,3
319,E,18,111,1,7,1,37,99,99,99,3,5,7,7,7,3
309,E,18,102,1,6,1,30,99,99,99,88,5,7,7,7,3
303,E,18,111,1,6,1,30,99,99,99,1,5,7,7,7,3
318,E,18,111,1,7,1,30,99,99,99,88,5,7,7,7,3
314,E,46,113,2,1,1,2,99,99,99,3,5,7,7,7,3
316,E,46,113,2,7,1,4,99,99,99,1,2,7,7,7,3
64,E,49,55,3,2,1,99,99,99,2,3,5,7,7,7,3
200,E,49,113,88,6,1,15,99,99,99,3,5,7,7,7,3
206,E,49,113,88,6,2,15,99,99,99,3,3,7,7,7,3
313,E,46,120,1,6,1,10,99,99,99,1,5,7,7,7,3
318,E,46,120,1,6,1,10,99,99,99,1,5,7,7,7,3
317,E,46,120,2,6,1,10,99,99,99,1,5,7,7,7,3
221,E,49,113,1,1,1,15,99,99,99,3,5,7,7,7,3
64,E,49,113,1,1,1,15,99,99,99,3,5,7,7,7,3
304,E,46,113,1,7,1,11,99,99,99,1,5,7,7,7,3
164,E,49,111,2,1,1,32,99,99,99,1,5,7,7,7,3
335,E,46,39,2,5,3,99,99,99,99,1,5,7,7,7,3
82,E,49,39,1,5,1,99,99,99,99,1,5,7,7,7,3
72,E,49,41,1,7,1,99,99,99,99,1,5,7,7,7,3
205,E,49,42,1,7,1,99,99,99,99,1,5,7,7,7,3
313,E,46,38,88,7,1,99,99,99,99,1,5,7,7,7,3
117,E,49,37,2,7,1,99,99,99,99,1,5,7,7,7,3
320,E,49,41,2,7,1,99,99,99,99,1,5,7,7,7,3
135,E,49,39,1,6,1,99,99,99,99,1,5,7,7,7,3
220,E,46,35,2,7,1,99,99,99,99,1,4,7,7,7,3
206,E,49,35,1,7,1,99,99,99,99,1,5,7,7,7,3
122,E,46,33,2,1,1,99,99,99,99,1,5,7,7,7,3
199,E,49,39,2,5,1,99,99,99,99,1,5,7,7,7,3
115,E,46,39,1,5,3,99,99,99,99,1,3,7,7,7,3
115,E,46,35,2,7,3,99,99,99,99,1,3,7,7,7,3
185,E,49,33,2,3,1,99,99,99,99,1,5,7,7,7,3
195,E,49,39,2,6,1,99,99,99,99,1,5,7,7,7,3
71,E,49,40,2,5,1,99,99,99,99,1,5,7,7,7,3
81,E,49,37,1,6,1,99,99,99,99,1,5,7,7,7,3
224,E,49,37,2,6,1,99,99,99,99,1,5,7,7,7,3
162,E,49,39,1,5,1,99,99,99,99,1,5,7,7,7,3
125,E,46,39,1,6,1,99,99,99,99,1,5,7,7,7,3
162,E,49,33,1,4,1,99,99,99,99,1,5,7,7,7,3
306,E,49,39,2,6,1,99,99,99,99,1,5,7,7,7,3
306,E,46,35,1,7,1,99,99,99,99,1,5,7,7,7,3
327,E,49,37,2,6,1,99,99,99,99,1,5,7,7,7,3
124,E,46,37,1,5,1,99,99,99,99,1,5,7,7,7,3
205,E,49,39,2,6,1,99,99,99,99,1,5,7,7,7,3
70,E,46,39,2,6,1,99,99,99,99,1,5,7,7,7,3
333,E,49,37,1,5,1,99,99,99,99,1,5,7,7,7,3
318,E,16,13,2,7,1,99,99,99,99,1,5,7,7,7,3
305,E,46,37,1,6,2,99,99,99,99,1,5,7,7,7,3
196,E,49,41,1,7,3,99,99,99,99,88,5,7,7,7,3
219,E,49,41,1,7,1,99,99,99,99,88,5,7,7,7,3
314,E,49,41,1,7,2,99,99,99,99,88,5,7,7,7,3
122,E,49,41,1,7,1,99,99,99,99,88,2,7,7,7,3
72,E,49,37,1,6,1,99,99,99,99,1,4,7,7,7,3
312,E,49,41,1,7,1,99,99,99,99,88,3,7,7,7,3
312,E,46,38,88,7,3,99,99,99,99,1,5,7,7,7,3
221,E,49,42,1,7,3,99,99,99,99,88,5,7,7,7,3
221,E,49,42,1,7,1,99,99,99,99,88,5,7,7,7,3
221,E,49,35,1,7,2,99,99,99,99,1,5,7,7,7,3
303,E,49,33,1,5,3,99,99,99,99,1,5,7,7,7,3
319,E,18,40,1,6,1,99,99,99,99,1,5,7,7,7,3
305,E,18,36,1,7,1,99,99,99,99,1,5,7,7,7,3
315,E,18,36,1,7,1,99,99,99,99,1,5,7,7,7,3
165,E,49,33,2,1,1,99,99,99,99,1,5,7,7,7,3
314,E,49,39,2,4,1,99,99,99,99,1,5,7,7,7,3
332,E,49,37,2,5,1,99,99,99,99,1,5,7,7,7,3
314,E,49,39,2,4,1,99,99,99,99,1,5,7,7,7,3
114,E,49,40,2,6,1,99,99,99,99,1,2,7,7,7,3
332,E,49,35,2,7,1,99,99,99,99,1,5,7,7,7,3
163,E,49,36,2,7,1,99,99,99,99,1,4,7,7,7,3
163,E,49,35,2,7,1,99,99,99,99,1,5,7,7,7,3
324,E,49,35,2,7,1,99,99,99,99,1,5,7,7,7,3
295,E,49,42,2,5,1,99,99,99,99,1,5,7,7,7,3
295,E,49,39,2,5,1,99,99,99,99,1,5,7,7,7,3
295,E,49,39,1,6,1,99,99,99,99,1,5,7,7,7,3
136,E,46,40,1,6,1,99,99,99,99,1,2,7,7,7,3
126,E,49,33,2,3,1,99,99,99,99,1,5,7,7,7,3
162,E,46,39,2,4,1,99,99,99,99,1,5,7,7,7,3
161,E,46,35,2,7,1,99,99,99,99,1,5,7,7,7,3
117,E,46,37,1,5,1,99,99,99,99,1,5,7,7,7,3
312,E,46,37,1,6,1,99,99,99,99,1,5,7,7,7,3
314,E,46,35,1,7,1,99,99,99,99,1,5,7,7,7,3
117,E,46,36,1,7,1,99,99,99,99,1,2,7,7,7,3
305,E,46,39,2,6,1,99,99,99,99,1,5,7,7,7,3
207,E,46,36,2,7,1,99,99,99,99,1,5,7,7,7,3
303,E,46,35,2,7,1,99,99,99,99,1,5,7,7,7,3
185,E,49,37,1,5,1,99,99,99,99,1,5,7,7,7,3
331,E,49,39,1,4,1,99,99,99,99,1,5,7,7,7,3
332,E,49,39,1,4,1,99,99,99,99,1,5,7,7,7,3
206,E,49,35,1,7,1,99,99,99,99,1,5,7,7,7,3
312,E,44,27,88,5,1,99,99,99,99,99,5,7,7,7,NA
224,E,44,25,88,5,1,99,99,99,99,99,5,7,7,7,NA
331,E,44,25,88,5,1,99,99,99,99,99,5,7,7,7,NA
303,E,44,17,88,5,1,99,99,99,99,99,5,7,7,7,NA
184,E,44,17,88,5,1,99,99,99,99,99,5,7,7,7,NA
137,E,44,17,88,5,1,99,99,99,99,99,5,7,7,7,NA
137,E,44,17,88,5,1,99,99,99,99,99,5,7,7,7,NA
124,E,44,17,88,5,1,99,99,99,99,99,5,7,7,7,NA
324,E,44,17,88,5,1,99,99,99,99,99,5,7,7,7,NA
137,E,45,27,88,5,1,99,99,99,99,99,5,7,7,7,NA
199,E,47,27,2,5,1,99,99,99,99,99,5,7,7,7,NA
223,E,45,27,1,5,1,99,99,99,99,99,5,7,7,7,NA
163,E,45,27,1,5,1,99,99,99,99,99,5,7,7,7,NA
331,E,45,27,1,5,1,99,99,99,99,99,5,7,7,7,NA
304,E,45,27,1,5,1,99,99,99,99,99,5,7,7,7,NA
324,E,45,26,88,7,1,99,99,99,99,99,5,7,7,7,NA
314,E,45,27,2,5,1,99,99,99,99,99,5,7,7,7,NA
303,E,45,27,1,5,1,99,99,99,99,99,5,7,7,7,NA
303,E,44,43,88,5,1,99,99,99,99,99,5,7,7,7,NA
196,E,45,26,1,5,1,99,99,99,99,99,5,7,7,7,NA
122,E,44,26,2,5,1,99,99,99,99,99,5,7,7,7,NA
118,E,45,26,2,5,1,99,99,99,99,99,5,7,7,7,NA
118,E,45,43,88,5,1,99,99,99,99,99,5,7,7,7,NA
118,E,45,43,88,5,1,99,99,99,99,99,5,7,7,7,NA
118,E,45,43,88,5,1,99,99,99,99,99,5,7,7,7,NA
125,E,45,42,2,7,1,99,99,99,99,99,5,7,7,7,NA
122,E,45,42,2,7,1,99,99,99,99,99,5,7,7,7,NA
224,E,45,42,88,7,1,99,99,99,99,99,5,7,7,7,NA
125,E,47,38,88,6,1,99,99,99,99,99,5,7,7,7,NA
69,E,47,42,1,6,1,99,99,99,99,99,5,7,7,7,NA
185,E,47,37,88,7,1,99,99,99,99,99,5,7,7,7,NA
62,E,44,160,88,5,1,99,99,99,99,99,5,7,7,7,NA
115,E,44,160,88,5,1,99,99,99,99,99,5,7,7,7,NA
115,E,44,160,88,5,1,99,99,99,99,99,5,7,7,7,NA
83,E,45,18,88,1,1,99,99,99,99,99,5,7,7,7,NA
163,E,44,60,88,6,1,10,99,99,99,88,5,7,7,7,NA
221,E,45,70,2,6,1,14,99,99,99,88,5,7,7,7,NA
78,E,45,70,88,7,1,7,99,99,99,2,5,7,7,7,NA
326,E,47,70,2,7,1,7,99,99,99,1,5,7,7,7,NA
320,E,47,70,2,7,1,7,99,99,99,3,5,7,7,7,NA
312,E,45,113,1,6,1,14,99,99,99,3,5,7,7,7,NA
221,E,45,113,1,6,1,10,99,99,99,88,5,7,7,7,NA
324,E,45,115,1,7,1,14,99,99,99,1,5,7,7,7,NA
221,E,47,115,1,7,1,7,99,99,99,3,5,7,7,7,NA
320,E,47,115,88,7,1,7,99,99,99,1,5,7,7,7,NA
312,E,44,67,88,7,1,10,99,99,99,88,5,7,7,7,NA
206,E,45,67,88,7,1,14,99,99,99,1,5,7,7,7,NA
304,E,47,103,1,7,1,99,99,99,99,1,5,7,7,7,NA
320,E,47,103,2,7,1,99,99,99,99,88,5,7,7,7,NA
312,E,47,53,99,7,1,99,4,3,5,88,5,7,7,7,NA
83,E,45,54,99,7,1,99,3,3,2,1,5,7,7,7,NA
207,E,45,54,99,7,1,99,88,3,2,3,5,7,7,7,NA
320,E,45,54,99,7,1,99,4,2,8,88,5,7,7,7,NA
312,E,47,54,99,6,1,99,4,3,4,88,5,7,7,7,NA
312,E,47,54,99,7,1,99,4,3,9,88,5,7,7,7,NA
63,E,47,17,88,5,1,99,99,99,99,99,5,7,7,7,NA
185,E,16,150,88,1,1,1,99,99,99,1,5,7,7,7,3
184,E,3,60,88,5,1,10,99,99,99,88,5,7,7,7,3
185,E,3,60,88,7,1,10,99,99,99,88,5,7,7,7,3
123,E,3,60,88,7,1,10,99,99,99,88,2,7,7,7,3
207,E,3,60,88,7,1,10,99,99,99,88,5,7,7,7,3
164,E,3,60,88,7,1,10,99,99,99,88,3,7,7,7,3
205,E,3,60,88,7,1,11,99,99,99,88,5,7,7,7,3
124,E,3,60,88,7,1,6,99,99,99,88,5,7,7,7,3
197,E,3,60,88,7,1,10,99,99,99,88,2,7,7,7,3
318,E,3,60,88,7,1,10,99,99,99,88,2,7,7,7,3
62,E,3,60,88,7,1,10,99,99,99,88,1,7,7,7,3
197,E,3,60,88,7,1,10,99,99,99,88,5,7,7,7,3
324,E,1,60,88,7,1,10,99,99,99,88,5,7,3,3,3
135,E,2,60,88,7,3,10,99,99,99,88,2,7,7,7,1
64,E,2,71,88,6,1,10,99,99,99,88,5,7,7,7,3
330,E,2,115,2,7,1,6,99,99,99,88,5,7,7,7,3
318,E,2,62,88,7,1,99,99,99,99,88,2,7,7,7,1
162,E,2,113,88,6,1,2,99,99,99,3,2,7,7,7,1
304,E,11,60,2,7,3,4,99,99,99,1,3,7,7,7,3
71,E,1,53,3,7,1,99,99,99,5,88,2,7,7,7,3
82,E,4,53,3,5,1,99,99,99,2,1,2,7,7,7,3
318,E,2,66,3,5,1,99,99,99,99,88,5,7,7,7,3
319,E,2,60,88,7,1,10,99,99,99,88,2,7,7,7,3
320,E,2,44,88,7,1,99,99,99,99,88,5,7,7,7,3
126,E,3,60,88,7,1,14,99,99,99,88,5,7,7,7,3
314,E,3,60,88,7,1,10,99,99,99,88,5,7,7,7,3
319,E,2,54,3,7,2,99,99,99,10,1,5,7,7,7,3
319,E,2,54,3,7,1,99,99,99,10,1,5,7,7,7,3
324,E,2,54,3,7,1,99,99,99,10,1,5,7,7,7,3
123,E,2,54,3,7,1,99,99,99,10,1,5,7,7,7,3
305,E,2,54,3,7,3,99,99,99,10,1,5,7,7,7,3
331,E,2,54,3,7,1,99,99,99,10,1,5,7,7,7,3
136,E,2,51,3,7,1,99,99,99,2,1,2,7,7,7,3
320,E,2,102,2,7,1,28,99,99,99,88,2,7,7,7,3
318,E,2,107,1,7,1,31,99,99,99,88,5,7,7,7,3
221,E,2,67,1,7,1,13,99,99,99,88,5,7,7,7,3
320,E,2,67,2,7,1,13,99,99,99,88,1,7,7,7,3
319,E,2,67,2,7,1,6,99,99,99,88,5,7,7,7,3
318,E,2,53,3,7,1,99,2,99,99,1,2,7,7,7,3
325,E,2,151,2,7,1,4,99,99,99,1,2,7,7,7,3
333,E,1,60,88,7,1,10,99,99,99,88,4,7,7,7,3
223,E,1,60,88,7,1,10,99,99,99,88,2,7,7,7,3
223,E,2,23,88,5,1,99,99,99,99,88,5,7,7,7,3
319,E,2,12,3,5,1,99,99,99,99,1,5,7,7,7,3
303,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
185,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
207,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
304,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
330,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
165,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
221,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
196,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
199,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
124,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
200,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
324,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
320,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
315,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
315,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
313,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
163,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
295,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
306,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
117,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
220,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
314,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
318,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
319,E,2,43,88,7,1,99,99,99,99,88,5,7,7,7,3
303,E,49,115,2,7,1,7,99,99,99,1,5,7,7,7,3
224,E,49,113,2,7,1,4,99,99,99,88,5,7,7,7,3
324,E,103,70,2,5,1,1,99,99,99,1,5,7,3,3,3
185,E,102,70,1,6,1,4,99,99,99,1,5,7,7,7,3
208,E,16,60,88,7,1,10,99,99,99,88,5,7,7,7,1
297,E,11,800,88,7,1,10,99,99,99,88,5,7,7,7,1
331,E,2,60,88,7,1,10,99,99,99,88,5,7,7,1,1
320,E,2,146,88,7,1,7,99,99,99,88,5,7,7,1,1
223,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
332,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
207,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
303,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
207,E,2,800,88,7,1,10,99,99,99,88,3,7,7,1,1
223,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
70,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
118,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
118,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
305,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
334,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
182,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
318,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
315,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
303,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
308,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
69,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
69,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
69,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
313,E,2,800,88,7,1,10,99,99,99,88,5,7,7,1,1
205,E,103,70,2,7,1,4,99,99,99,1,5,7,7,1,1
207,E,111,71,1,5,1,14,99,99,99,1,5,7,7,1,1
137,E,2,800,88,7,1,10,99,99,99,88,2,7,7,1,1
138,E,2,800,88,7,1,99,99,99,99,88,5,7,7,1,1
138,E,2,800,88,6,1,10,99,99,99,88,5,7,7,7,3
117,E,182,700,88,1,1,99,99,99,1,88,5,7,7,7,3
163,E,49,66,3,1,1,99,99,99,1,3,5,7,7,7,3
82,E,49,66,3,1,1,99,99,99,1,88,1,7,7,7,3
332,E,80,67,2,7,1,10,99,99,99,88,5,7,7,7,3
312,E,80,54,3,5,1,99,99,99,1,3,5,7,7,7,3
195,E,44,66,3,6,1,99,99,99,1,88,5,7,7,7,3
82,E,182,59,3,6,1,99,99,99,2,88,5,7,7,7,3
330,E,303,70,2,2,1,8,99,99,99,3,5,7,7,7,3
69,E,80,71,2,2,1,9,99,99,99,3,5,7,7,7,3
83,E,57,999,88,4,1,99,99,99,99,99,5,7,7,7,3
315,E,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
205,E,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
325,E,16,60,88,7,1,10,99,99,99,88,5,7,7,7,3
185,E,301,66,3,7,1,99,99,99,2,88,5,7,7,7,3
319,E,3,60,88,7,1,10,99,99,99,88,5,7,7,7,3
223,E,16,72,88,7,1,4,99,99,99,88,3,7,7,7,3
62,E,46,132,1,7,1,7,99,99,99,1,5,7,7,7,3
72,E,4,55,3,6,1,99,99,99,2,3,5,7,7,7,3
61,E,16,53,3,7,1,99,99,99,10,88,3,7,7,7,3
70,E,46,54,3,7,1,99,99,99,5,88,5,7,7,7,3
63,E,16,115,2,7,1,10,99,99,99,88,5,7,7,7,3
63,E,46,54,3,7,1,99,99,99,5,88,5,7,7,7,3
63,E,16,58,3,1,1,99,99,99,11,3,5,7,7,7,3
63,E,46,52,3,6,1,99,99,99,10,1,5,7,7,7,3
64,E,46,72,1,7,1,4,99,99,99,1,5,7,7,7,3
64,E,4,60,2,7,1,5,99,99,99,3,5,7,7,7,3
64,E,4,60,88,7,1,10,99,99,99,88,5,7,7,7,3
62,E,2,60,88,7,1,10,99,99,99,88,5,7,7,7,3
62,E,2,60,88,7,1,10,99,99,99,88,5,7,7,7,3
82,E,103,84,2,6,1,14,99,99,99,1,2,7,7,7,3
185,E,103,84,2,1,1,1,99,99,99,1,5,7,7,7,3
125,E,102,84,1,3,1,2,99,99,99,1,3,7,7,7,3
330,E,103,95,2,1,1,1,99,99,99,2,5,7,7,7,3
137,E,103,100,1,4,1,22,99,99,99,1,5,7,7,7,3
320,E,2,58,99,7,1,99,88,3,11,3,5,7,7,7,3
320,E,16,113,88,7,1,10,99,99,99,88,5,7,7,7,3
320,E,16,147,88,7,1,10,99,99,99,88,5,7,7,7,3
320,E,2,60,88,7,1,10,99,99,99,88,5,7,7,7,3
320,E,2,60,88,7,1,10,99,99,99,88,5,7,7,7,3
320,E,2,60,88,7,1,10,99,99,99,88,5,7,7,7,3
320,E,2,60,88,7,1,10,99,99,99,88,5,7,7,7,3
320,E,2,60,88,7,1,10,99,99,99,88,5,7,7,7,3
320,E,2,60,88,7,1,10,99,99,99,88,5,7,7,7,3
320,E,2,160,88,7,1,99,99,99,99,88,5,7,7,7,3
315,E,80,142,88,1,1,1,99,99,99,1,5,7,7,7,3
318,E,80,142,88,1,1,1,99,99,99,1,5,7,7,7,3
138,E,70,53,3,1,1,99,99,99,1,1,5,7,7,7,3
205,E,77,70,1,6,1,14,99,99,99,1,5,7,7,7,3
223,E,91,84,1,1,1,1,99,99,99,1,5,7,7,7,3
314,E,160,70,2,6,1,7,99,99,99,1,3,7,7,7,3
124,E,160,70,2,6,1,7,99,99,99,1,5,7,7,7,3
310,E,160,72,1,1,1,1,99,99,99,1,5,7,7,7,3
69,E,160,72,1,1,1,1,99,99,99,1,5,7,7,7,3
221,E,160,72,2,1,1,1,99,99,99,1,5,7,7,7,3
72,E,160,72,2,1,1,1,99,99,99,1,5,7,7,7,3
72,E,160,71,1,4,1,14,99,99,99,1,5,7,7,7,3
335,E,160,72,2,5,1,14,99,99,99,1,5,7,7,7,3
69,E,160,84,2,1,1,1,99,99,99,1,5,7,7,7,3
124,E,160,84,2,1,1,1,99,99,99,1,5,7,7,7,3
136,E,51,101,1,5,1,22,99,99,99,1,5,7,7,7,3
136,E,51,101,2,1,1,22,99,99,99,1,5,7,7,7,3
319,E,51,101,2,5,1,22,99,99,99,1,5,7,7,7,3
135,E,61,101,1,5,1,22,99,99,99,1,5,7,7,7,3
78,E,61,101,1,6,1,23,99,99,99,1,5,7,7,7,3
72,E,61,101,2,5,1,22,99,99,99,1,5,7,7,7,3
320,E,61,101,2,6,1,22,99,99,99,1,5,7,7,7,3
206,E,57,102,1,6,1,29,99,99,99,1,5,7,7,7,3
314,E,57,103,1,6,1,27,99,99,99,1,5,7,7,7,3
331,E,57,103,1,6,1,27,99,99,99,1,5,7,7,7,3
114,E,57,104,2,6,1,23,99,99,99,1,5,7,7,7,3
69,E,57,101,2,4,1,21,99,99,99,1,5,7,7,7,3
138,E,66,103,1,6,1,27,99,99,99,1,5,7,7,7,3
83,E,66,103,1,6,1,23,99,99,99,1,5,7,7,7,3
319,E,66,102,1,5,1,29,99,99,99,1,5,7,7,7,3
223,E,66,104,1,4,1,28,99,99,99,1,5,7,7,7,3
314,E,66,104,2,4,1,29,99,99,99,1,5,7,7,7,3
78,E,66,104,2,6,1,23,99,99,99,1,5,7,7,7,3
81,E,66,33,1,1,1,99,99,99,99,1,5,7,7,7,3
223,E,66,36,1,6,1,99,99,99,99,1,5,7,7,7,3
224,E,66,36,1,6,1,99,99,99,99,1,5,7,7,7,3
224,E,66,26,2,6,1,99,99,99,99,1,5,7,7,7,3
64,E,66,26,2,6,1,99,99,99,99,1,5,7,7,7,3
314,E,57,35,2,5,1,99,99,99,99,1,5,7,7,7,3
69,E,57,35,1,5,1,99,99,99,99,1,5,7,7,7,3
312,E,57,35,1,7,1,99,99,99,99,1,5,7,7,7,3
312,E,57,35,2,5,1,99,99,99,99,1,5,7,7,7,3
219,E,57,35,2,5,1,99,99,99,99,1,5,7,7,7,3
81,E,57,35,2,4,1,99,99,99,99,1,5,7,7,7,3
324,E,57,35,1,6,1,99,99,99,99,1,5,7,7,7,3
198,E,57,35,1,6,1,99,99,99,99,1,5,7,7,7,3
