ID,Lot,Period,Species,Elem,Side,Con,Frag,Prox,Ant,Lat,Dor,Fus,Burn,Weathering,Gnawing,Mod,Butch,Weight (gm),Comment
13345,50,UNK,49,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12273,49,UNK,49,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12274,929,UNK,49,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12271,51,UNK,49,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12276,48,UNK,49,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12047,892,I,46,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12049,1104,I,46,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12046,928,L,46,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12048,42,UNK,46,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
6292,135,L,40,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,4.4,NA
5348,516,E,40,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.7,NA
10274,59,UNK,18,120,2,2,9,1,1,1,99,99,5,7,7,7,NA,11.1,NA
6294,124,L,18,120,2,2,9,15,9,9,99,10,5,7,7,7,NA,12.2,NA
6326,441,I,47,120,2,2,9,15,9,9,99,10,5,7,7,7,NA,0.2,NA
6329,441,I,47,120,2,2,9,15,9,9,99,10,5,7,7,7,NA,0.2,NA
6328,143,I,47,120,2,2,9,15,9,9,99,10,5,7,7,7,NA,0.3,NA
13320,31,E,45,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
6327,267,L,47,120,2,2,9,15,9,9,99,10,5,7,7,7,NA,0.3,NA
13689,878,I,45,67,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
9213,18,I,18,90,2,2,9,9,9,9,99,13,5,7,7,7,NA,9.4,NA
8820,838,L,18,90,2,2,9,8,1,1,99,6,5,7,7,7,NA,30.8,NA
7558,824,L,47,102,2,1,9,1,1,1,99,3,4,7,7,7,NA,0.2,NA
7561,1480,UNK,47,102,2,1,9,1,1,1,99,3,5,7,7,7,NA,0.1,NA
7285,645,E,47,102,2,1,9,1,1,1,99,3,5,7,7,7,NA,0.4,NA
7540,841,L,47,102,2,1,9,8,1,1,99,13,5,7,7,7,NA,0.5,NA
10827,453,I,45,102,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.7,NA
6301,156,L,18,119,2,1,9,1,9,9,99,99,5,6,7,6,NA,12.6,NA
6303,220,L,18,119,2,1,9,1,9,9,99,99,5,6,7,6,NA,11.7,NA
9998,2005,UNK,18,119,2,1,9,1,9,9,99,99,5,6,7,6,NA,7,NA
5178,508,E,47,119,2,1,9,1,1,1,99,99,5,6,7,6,NA,0.2,NA
5177,227,E,45,119,2,1,9,1,1,1,99,99,1,7,7,7,NA,0.3,NA
10329,1112,I,16,119,2,1,9,1,9,9,99,1,2,7,7,7,NA,NA,NA
6913,273,L,45,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,NA
6915,294,L,45,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
6917,614,L,45,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
8635,754,L,45,119,2,1,9,1,1,1,99,13,5,7,7,7,NA,0.1,NA
13324,873,I,45,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13325,890,I,45,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13327,1109,I,45,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13321,17,I,45,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13326,927,L,45,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13319,21,L,45,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13323,21,L,45,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
6916,155,L,45,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
6912,229,L,45,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
13322,9999,UNK,45,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
6914,514,E,45,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
6918,644,E,45,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
10967,22,L,16,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
10966,56,UNK,16,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
10533,21,L,18,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
10532,21,L,18,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.5,NA
6902,514,E,18,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,11.6,NA
8810,1009,E,18,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,9,NA
6927,428,I,47,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
6931,443,I,47,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
6934,458,I,47,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
6926,167,L,47,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
6929,136,L,47,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
6925,121,L,47,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
6930,154,L,47,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
6935,164,L,47,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,NA
6928,167,L,47,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
12802,441,I,49,119,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
6923,135,L,40,119,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.2,NA
5169,248,E,18,119,2,1,9,1,1,1,99,99,5,7,7,7,NA,6.1,NA
5176,24,L,47,119,2,1,9,1,1,1,99,99,5,7,7,7,NA,0.2,NA
6314,215,L,14,119,2,1,9,1,9,9,99,99,5,7,7,7,NA,19,NA
6315,236,E,14,119,2,1,9,1,9,9,99,99,5,7,7,7,NA,14.6,NA
5172,23,L,45,119,2,1,9,1,1,1,99,99,5,7,7,7,NA,0.3,NA
8638,748,L,45,119,2,1,9,1,1,1,99,99,5,7,7,7,NA,0.5,NA
9997,2017,UNK,45,119,2,1,9,1,9,9,99,99,5,7,7,7,NA,0.5,NA
5174,236,E,45,119,2,1,9,1,1,1,99,99,5,7,7,7,NA,0.3,NA
5171,242,E,45,119,2,1,9,1,1,1,99,99,5,7,7,7,NA,0.3,NA
5173,247,E,45,119,2,1,9,1,1,1,99,99,5,7,7,7,NA,0.4,NA
6300,110,L,18,119,2,1,9,1,9,9,99,99,5,7,7,7,NA,10.8,NA
6304,167,L,18,119,2,1,9,1,9,9,99,99,5,7,7,7,NA,12.5,NA
6302,214,L,18,119,2,1,9,1,9,9,99,99,5,7,7,7,NA,10.5,NA
5179,240,E,47,119,2,1,9,1,1,1,99,99,5,7,7,7,NA,0.3,NA
8149,739,L,45,113,2,1,9,16,1,1,99,3,5,6,7,6,NA,0.6,NA
12952,929,UNK,47,113,2,1,9,2,9,9,99,3,5,7,7,7,NA,NA,NA
8086,921,UNK,47,113,2,2,9,1,1,1,99,12,5,7,7,7,NA,1.3,NA
6659,294,L,47,113,2,2,9,9,9,9,99,12,5,7,7,7,NA,1,NA
6660,285,L,47,113,2,2,9,9,9,9,99,12,5,7,7,7,NA,1.4,NA
6741,173,L,47,113,2,2,9,9,9,9,99,12,5,7,7,7,NA,0.9,NA
6658,115,L,47,113,2,2,9,9,9,9,99,12,5,7,7,7,NA,1.2,NA
1741,706,L,44,113,2,2,9,9,9,NA,99,12,5,7,7,7,NA,NA,NA
13908,957,L,57,113,2,2,9,9,9,9,99,12,5,7,7,7,NA,NA,NA
6756,503,E,45,113,2,1,9,9,9,9,99,12,5,7,7,7,NA,4.1,NA
13926,33,E,61,113,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
6656,441,I,47,113,2,1,9,1,9,9,99,4,5,7,7,7,NA,1.7,NA
6657,440,I,47,113,2,1,9,1,9,9,99,4,5,7,7,7,NA,2.1,NA
13855,50,UNK,81,113,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13909,50,UNK,81,113,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13911,236,E,81,113,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13854,236,E,81,113,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11572,9999,UNK,47,113,2,1,9,15,9,9,99,9,5,7,7,7,NA,NA,NA
6769,458,I,45,113,2,1,9,16,9,9,99,3,5,7,7,7,NA,0.7,NA
8146,729,L,45,113,2,1,9,16,1,1,99,3,5,7,7,7,NA,0.7,NA
6695,443,I,47,113,2,7,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
6693,452,I,47,113,2,7,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
6691,442,I,47,113,2,7,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
6008,422,I,47,113,2,7,9,16,1,1,99,3,5,7,7,7,NA,0.2,NA
6696,298,L,47,113,2,7,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
6694,141,L,47,113,2,7,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
6698,100,UNK,47,113,2,7,9,16,1,1,99,3,5,7,7,7,NA,0.3,NA
6783,202,L,18,113,2,1,9,2,1,1,99,3,5,7,7,7,NA,2,NA
13565,21,L,47,113,2,1,9,2,9,9,99,3,5,7,7,7,NA,0.2,NA
8105,741,L,47,113,2,1,9,2,1,1,99,3,5,7,7,7,NA,0.1,NA
13931,9999,UNK,61,113,2,2,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
13233,928,L,66,113,2,2,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
13151,811,L,66,113,2,2,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
13912,924,UNK,81,113,2,2,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
8068,722,L,47,113,2,2,9,1,1,1,99,8,5,7,7,7,NA,1.8,NA
12219,945,L,45,113,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13115,236,E,40,113,2,2,9,15,9,9,99,11,5,7,7,7,NA,NA,NA
6940,297,L,16,122,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.5,NA
9927,1010,E,18,75,2,1,9,1,1,1,99,1,5,6,7,6,NA,1,NA
641,8,L,6,75,2,3,9,1,9,NA,99,1,2,7,7,7,NA,NA,NA
9923,865,I,18,75,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.3,NA
9925,722,L,18,75,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.1,NA
9924,726,L,18,75,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.4,NA
9926,918,UNK,18,75,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.5,NA
10008,2002,UNK,18,75,2,1,9,1,9,9,99,99,5,7,7,7,NA,2.4,NA
9294,135,L,11,75,2,1,9,1,1,1,99,99,5,7,7,7,NA,28,NA
6603,439,I,16,75,2,1,9,1,1,1,1,99,5,7,7,7,NA,2.4,NA
6604,612,L,16,75,2,1,9,1,1,1,1,99,5,7,7,7,NA,1.8,NA
6607,134,L,16,75,2,1,9,1,1,1,1,99,5,7,7,7,NA,2.2,NA
6609,235,E,16,75,2,1,9,1,1,1,1,99,5,7,7,7,NA,2.4,NA
6606,510,E,16,75,2,1,9,1,1,1,1,99,5,7,7,7,NA,2.3,NA
6608,233,E,16,75,2,1,9,1,1,1,1,99,5,7,7,7,NA,3,NA
6605,235,E,16,75,2,1,9,1,1,1,1,99,5,7,7,7,NA,2.8,NA
13902,134,L,86,87,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13901,135,L,86,87,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
10987,957,L,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
6443,647,E,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,3.1,NA
6447,513,E,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,3.6,NA
7383,1008,E,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,3.3,NA
10985,46,UNK,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
7064,518,E,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.8,NA
7066,646,E,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.9,NA
11208,231,E,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,3,NA
11209,501,E,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.4,NA
517,22,L,14,152,2,3,9,1,9,NA,99,1,5,7,7,7,NA,NA,"record not found in original data sheets, 2001"
7379,1203,I,14,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,5.2,NA
518,44,UNK,14,152,2,1,9,1,9,NA,99,1,5,7,7,7,NA,NA,"record not found in original data sheets, 2001"
9820,3,L,14,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,5,"record not found in original data sheets, 2001"
1610,461,I,16,152,2,1,9,1,9,NA,99,1,5,7,7,7,NA,NA,NA
10982,18,I,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
11162,20,I,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.8,NA
10983,882,I,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
7398,1203,I,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,3.1,NA
7393,711,L,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.4,NA
10503,3,L,18,152,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
7387,724,L,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,3.5,NA
7399,711,L,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.9,NA
11144,5,L,18,152,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
6445,313,UNK,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,2.7,NA
10980,50,UNK,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
5502,511,E,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,3.3,NA
5503,502,E,18,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,3,NA
9790,5,L,40,152,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,"record not found in original data sheets, 2001"
12638,7,L,47,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11636,431,I,45,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11630,234,E,45,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11637,513,E,45,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11634,515,E,45,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12643,441,I,47,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12639,458,I,47,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12641,140,I,47,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12644,608,L,47,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12635,814,L,47,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12640,129,L,47,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12645,169,L,47,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12636,173,L,47,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
229,244,E,45,121,2,1,9,1,9,NA,99,99,5,7,7,7,NA,0.2,NA
12634,70,UNK,47,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12642,510,E,47,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13894,135,L,86,131,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12646,294,L,47,131,2,1,9,1,9,9,99,5,5,7,7,7,NA,NA,NA
12637,613,L,47,131,2,1,9,1,9,9,99,5,5,7,7,7,NA,NA,NA
11640,318,UNK,45,131,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12647,173,L,47,131,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12648,273,L,47,131,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12649,273,L,47,131,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
11633,443,I,45,131,2,1,9,1,9,9,99,4,5,7,5,5,NA,NA,NA
11635,890,I,45,131,2,1,9,1,9,9,99,4,5,7,5,5,NA,NA,NA
11631,316,UNK,45,131,2,1,9,1,9,9,99,4,5,7,5,5,NA,NA,NA
11632,31,E,45,131,2,1,9,1,9,9,99,4,5,7,5,5,NA,NA,NA
12633,432,I,47,131,2,1,9,1,9,9,99,4,5,7,5,5,NA,NA,NA
11639,206,L,45,131,2,1,9,8,9,9,99,6,5,7,5,5,NA,NA,NA
11638,916,UNK,45,131,2,1,9,8,9,9,99,6,5,7,5,5,NA,NA,NA
9245,839,L,40,79,2,1,9,1,1,1,99,99,5,7,7,7,NA,0.2,NA
9473,954,L,18,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,5.8,NA
12730,26,L,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
7018,264,L,45,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
12726,613,L,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
9464,755,L,18,126,2,1,9,1,1,1,99,13,5,7,7,7,NA,4.7,NA
9468,730,L,18,126,2,1,9,1,1,1,99,13,5,7,7,7,NA,3,NA
12733,5,L,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
7017,180,L,45,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
613,49,UNK,6,126,2,1,9,1,9,NA,99,1,5,7,7,7,NA,NA,NA
12729,15,I,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12731,442,I,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12737,21,L,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12734,947,L,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
7016,162,L,45,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
227,231,E,47,121,2,1,9,1,9,NA,99,99,5,7,7,7,NA,0.2,NA
12745,44,UNK,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12736,315,UNK,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12735,1246,UNK,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12727,626,E,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12732,1006,E,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12728,30,E,45,126,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
7015,510,E,45,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
7019,513,E,45,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
9467,717,L,18,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,7.4,NA
9465,480,I,18,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,6.5,NA
9462,954,L,18,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,6.5,NA
9463,1006,E,18,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,8.2,NA
8817,1009,E,18,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,7.7,NA
9461,1008,E,18,126,2,1,9,1,1,1,99,1,5,7,7,7,NA,8.2,NA
612,134,L,6,126,2,1,9,1,9,NA,99,1,5,7,7,7,NA,NA,NA
10004,2008,UNK,18,126,2,1,9,1,9,9,99,99,5,7,7,7,NA,4.8,NA
6566,443,I,47,72,2,2,9,9,2,1,99,12,5,7,7,7,NA,0.2,NA
5880,613,L,47,72,2,2,9,9,1,1,99,12,5,7,7,7,NA,0.4,NA
5911,291,L,47,72,2,2,9,9,1,1,99,12,5,7,7,7,NA,0.3,NA
13175,167,L,66,72,2,2,9,9,9,9,99,12,5,7,7,7,NA,NA,NA
13179,85,UNK,49,72,2,2,9,9,9,9,99,12,5,7,7,7,NA,NA,NA
13127,740,L,34,72,2,2,9,9,9,9,99,12,5,7,7,7,NA,NA,NA
13168,516,E,84,72,2,7,9,2,9,9,99,3,5,7,7,7,NA,NA,NA
6576,224,UNK,47,72,2,2,9,8,1,1,99,3,5,7,7,7,NA,0.4,NA
6539,316,UNK,45,72,2,2,9,8,1,1,99,6,5,7,7,7,NA,1.5,NA
13170,121,L,61,72,2,2,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
13177,237,UNK,83,72,2,2,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
6555,290,L,47,72,2,2,9,8,1,1,99,6,5,7,7,7,NA,0.3,NA
6553,273,L,47,72,2,2,9,8,1,1,99,6,5,7,7,7,NA,0.2,NA
5904,126,L,47,72,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
8367,918,UNK,47,72,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.5,NA
8370,921,UNK,47,72,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.5,NA
9193,18,I,47,72,2,1,9,1,9,9,99,99,5,7,7,7,NA,0.4,NA
12315,441,I,45,60,2,5,9,1,1,1,99,1,5,9,9,9,NA,0.2,NA
13898,135,L,86,89,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
9237,748,L,45,121,2,1,9,1,1,1,99,99,5,7,7,7,NA,0.2,NA
8645,474,I,45,121,2,1,9,1,1,1,99,99,5,7,7,7,NA,0.3,NA
9999,2016,UNK,45,121,2,1,9,1,9,9,99,99,5,7,7,7,NA,0.3,NA
226,502,E,45,121,2,1,9,1,9,NA,99,99,5,7,7,7,NA,0.3,NA
225,225,E,45,121,2,1,9,1,9,NA,99,99,5,7,7,7,NA,0.3,NA
12616,271,L,47,134,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12615,871,L,47,134,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12609,432,I,47,134,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12611,453,I,47,134,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12613,114,L,47,134,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12614,945,L,47,134,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12612,945,L,47,134,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12610,521,E,47,134,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13895,135,L,86,134,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13255,313,UNK,45,134,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,"record not found in original data sheets, 2001"
12618,441,I,47,134,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12620,896,I,47,134,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12619,112,L,47,134,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12712,447,I,45,134,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12716,890,I,45,134,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12711,290,L,45,134,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13253,314,UNK,45,134,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,"record not found in original data sheets, 2001"
12709,1246,UNK,45,134,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12710,513,E,45,134,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12713,31,E,45,134,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12714,514,E,45,134,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
10909,1,L,18,151,2,1,9,1,1,1,99,1,5,6,7,6,NA,NA,NA
8065,1004,E,11,151,2,1,9,2,2,1,99,3,5,6,7,6,NA,NA,NA
9299,1004,E,11,151,2,1,9,1,1,1,99,3,5,6,7,6,NA,9,NA
10912,942,UNK,18,151,2,1,9,1,1,1,99,1,5,6,7,6,NA,NA,NA
7351,472,I,18,151,2,1,9,1,1,1,99,1,4,7,7,7,NA,5.8,NA
7352,730,L,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,5.9,NA
10910,59,UNK,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
10278,59,UNK,18,151,2,1,9,2,1,1,99,3,5,7,7,7,NA,0.8,NA
6403,318,UNK,18,151,2,1,9,1,1,1,99,3,5,7,7,7,NA,1.1,NA
7371,1011,E,18,151,2,1,9,2,1,1,99,3,5,7,7,7,NA,0.8,NA
1798,892,I,16,151,2,7,9,2,9,NA,99,3,5,7,7,7,NA,NA,NA
13560,21,L,45,151,2,1,9,1,9,9,99,1,5,7,7,7,NA,0.3,NA
5477,29,E,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,8.5,NA
7338,1016,E,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,5.9,NA
6400,646,E,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,4.6,NA
6395,239,E,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,7.9,NA
5480,242,E,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,8.6,NA
5482,29,E,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,6.9,NA
10907,21,L,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
7353,480,I,14,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,6.5,NA
10904,889,I,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
10911,1101,I,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
7347,756,I,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,7.8,NA
10916,59,UNK,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
11137,50,UNK,18,151,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
10905,929,UNK,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,NA,NA
7346,1004,E,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,7.7,NA
5478,248,E,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,7,NA
7345,1004,E,18,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,7.9,NA
7078,118,L,40,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.9,NA
7073,314,UNK,40,151,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.6,NA
6402,316,UNK,18,151,2,2,9,15,1,1,99,10,5,7,7,7,NA,3.8,NA
1653,442,I,6,151,2,2,9,15,9,NA,99,10,5,7,7,7,NA,NA,NA
1654,629,L,6,151,2,2,9,15,9,NA,99,10,5,7,7,7,NA,NA,NA
1655,211,L,6,151,2,2,9,15,9,NA,99,10,5,7,7,7,NA,NA,NA
11203,511,E,16,128,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.9,NA
12478,1200,I,45,91,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12481,1100,I,45,91,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12509,888,I,45,91,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
